Passenger ID,Gender_x,Age_x,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort_x,Leg Room Service_x,Cleanliness_x,Food and Drink_x,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling_x,Satisfaction_x,PassengerId,Gender_y,Age_y,Flight Class,Seat Comfort_y,Departure/Arrival Time Conv.,Food and Drink_y,Inflight Entertainment,Leg Room Service_y,Baggage Handling_y,Cleanliness_y,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction_y
836,Male,39,Returning,Business,Business,2879,0,0.0,5,5,2,4,5,2,3,2,3,1,2,3,2,3,Neutral or Dissatisfied,836,M,30,First Class,2,1,5,2,5,3,5,3,35,Unsatisfied
837,Female,43,Returning,Business,Business,3923,7,8.0,3,3,2,2,3,4,2,4,3,3,4,1,4,1,Neutral or Dissatisfied,837,F,76,First Class,3,3,1,5,2,3,2,109,64,Satisfied
838,Female,35,First-time,Business,Business,89,0,0.0,5,5,4,5,3,2,3,2,3,3,4,4,3,4,Neutral or Dissatisfied,838,F,78,Premium Economy,2,2,3,3,2,5,1,19,73,Unsatisfied
839,Female,45,Returning,Business,Business,2708,4,0.0,5,5,2,3,5,2,3,3,1,5,2,2,2,2,Neutral or Dissatisfied,839,M,26,First Class,4,5,4,2,1,1,5,69,80,Neutral
840,Female,51,Returning,Business,Business,229,12,4.0,1,1,3,3,1,2,3,2,4,5,2,2,2,2,Neutral or Dissatisfied,840,F,72,Business,4,4,5,5,4,4,5,71,70,Unsatisfied
841,Female,58,Returning,Business,Business,2808,11,6.0,2,2,2,3,2,3,4,3,4,4,3,3,3,3,Neutral or Dissatisfied,841,F,41,First Class,5,4,1,1,2,3,4,2,82,Neutral
842,Male,52,Returning,Business,Business,134,0,0.0,5,0,5,4,1,5,5,5,3,4,5,0,5,5,Satisfied,842,F,22,First Class,5,3,1,2,5,1,4,14,32,Satisfied
843,Female,23,Returning,Business,Business,89,0,0.0,2,3,4,3,2,4,3,2,3,3,3,3,3,3,Neutral or Dissatisfied,843,M,75,First Class,5,5,2,4,1,5,2,26,106,Unsatisfied
844,Male,52,Returning,Business,Business,1959,0,0.0,4,4,4,5,4,4,4,4,3,3,4,4,4,4,Satisfied,844,M,69,First Class,3,4,5,4,3,2,5,111,6,Unsatisfied
845,Male,46,Returning,Business,Business,3934,0,0.0,2,2,4,5,2,4,4,4,3,5,4,2,4,4,Satisfied,845,M,78,Premium Economy,2,4,1,1,5,5,2,15,4,Satisfied
846,Female,39,Returning,Business,Business,2224,0,0.0,3,3,2,3,3,3,4,4,4,2,3,4,3,4,Neutral or Dissatisfied,846,F,77,First Class,2,1,5,5,2,1,2,43,60,Unsatisfied
847,Male,48,Returning,Business,Business,134,0,0.0,3,2,3,5,3,5,5,5,4,2,5,3,5,4,Satisfied,847,M,28,Economy,5,5,1,1,2,2,4,27,82,Satisfied
848,Male,63,Returning,Business,Business,134,0,0.0,5,5,1,3,5,2,4,3,1,5,2,3,2,3,Neutral or Dissatisfied,848,F,41,Premium Economy,4,4,4,2,2,5,3,62,30,Satisfied
849,Female,38,Returning,Business,Business,2885,4,8.0,1,4,4,3,1,3,4,3,1,5,3,3,3,3,Neutral or Dissatisfied,849,F,30,Economy,1,2,1,4,1,3,2,1,113,Neutral
850,Female,54,Returning,Business,Business,354,0,0.0,5,5,2,3,5,3,4,3,2,2,3,3,3,3,Neutral or Dissatisfied,850,F,73,Economy,1,4,5,5,5,2,2,29,37,Satisfied
851,Male,39,Returning,Business,Business,309,0,0.0,4,4,4,3,4,2,3,2,2,2,2,2,2,2,Neutral or Dissatisfied,851,M,52,First Class,2,1,3,4,2,3,2,67,88,Satisfied
852,Male,49,Returning,Business,Business,134,0,0.0,3,1,4,2,3,1,2,1,3,3,1,2,1,2,Neutral or Dissatisfied,852,F,25,Economy,5,5,1,1,2,1,3,72,61,Satisfied
853,Male,17,First-time,Business,Economy,229,0,0.0,3,3,1,3,3,4,5,3,5,5,3,3,5,4,Neutral or Dissatisfied,853,M,37,First Class,5,3,4,4,1,2,2,78,110,Neutral
854,Female,18,First-time,Business,Economy,158,0,0.0,0,5,4,5,4,5,5,2,3,3,5,5,3,4,Satisfied,854,M,31,Business,4,1,2,5,1,3,5,37,45,Neutral
855,Male,45,Returning,Business,Business,2930,0,0.0,1,1,4,5,2,1,5,1,4,4,1,0,1,1,Satisfied,855,M,76,Economy,5,4,3,5,4,5,5,12,38,Neutral
856,Female,58,Returning,Business,Business,354,0,0.0,2,2,2,4,2,2,3,2,1,1,2,2,2,2,Neutral or Dissatisfied,856,F,51,First Class,4,4,5,4,3,5,5,1,66,Neutral
857,Male,49,Returning,Business,Business,2449,0,0.0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,Satisfied,857,M,23,First Class,4,3,5,1,2,5,5,30,67,Satisfied
858,Male,40,Returning,Business,Business,2845,3,8.0,5,3,3,4,5,3,4,3,3,4,3,1,3,1,Neutral or Dissatisfied,858,F,70,Economy,2,5,1,2,1,2,1,41,120,Neutral
859,Female,50,Returning,Business,Business,309,0,0.0,3,3,4,4,3,4,5,4,5,3,4,3,4,4,Satisfied,859,M,46,Business,5,3,4,5,4,5,2,87,117,Unsatisfied
860,Female,56,Returning,Business,Business,247,9,5.0,5,5,3,4,5,3,4,4,2,4,3,3,3,3,Neutral or Dissatisfied,860,F,74,Business,2,3,2,4,1,2,2,102,116,Neutral
861,Male,20,First-time,Business,Economy,113,0,0.0,0,2,3,2,1,5,2,5,4,4,5,2,4,4,Neutral or Dissatisfied,861,M,26,First Class,3,2,2,1,3,5,2,103,16,Satisfied
862,Male,55,Returning,Business,Business,2480,0,0.0,5,0,3,4,2,2,4,2,4,2,2,0,2,2,Satisfied,862,M,78,Economy,2,3,2,5,1,4,3,52,12,Neutral
863,Female,36,First-time,Business,Business,282,0,0.0,2,2,5,2,4,3,3,5,3,3,4,2,3,5,Neutral or Dissatisfied,863,F,50,Business,3,1,2,5,1,5,4,55,112,Neutral
864,Female,39,First-time,Business,Business,312,9,3.0,3,3,3,3,3,3,3,4,3,3,4,3,3,4,Neutral or Dissatisfied,864,M,39,Economy,4,5,4,4,2,3,2,77,56,Neutral
865,Male,42,Returning,Business,Business,1656,20,11.0,3,3,3,4,3,2,3,2,4,3,2,2,2,2,Neutral or Dissatisfied,865,M,38,Business,1,4,1,3,1,3,4,57,95,Unsatisfied
866,Male,44,Returning,Business,Business,1644,0,0.0,4,4,4,3,4,2,4,2,3,5,2,2,2,2,Neutral or Dissatisfied,866,F,61,Business,2,3,5,2,3,4,1,87,25,Satisfied
867,Female,45,Returning,Business,Business,3665,0,0.0,5,5,2,3,5,3,3,3,1,5,3,1,3,1,Neutral or Dissatisfied,867,F,37,Business,3,5,1,3,3,3,3,13,91,Unsatisfied
868,Male,57,Returning,Business,Business,113,0,0.0,2,2,1,3,2,1,4,1,1,2,1,4,1,4,Neutral or Dissatisfied,868,F,60,Economy,4,5,2,4,2,2,2,47,117,Satisfied
869,Male,23,First-time,Business,Business,134,0,0.0,0,5,4,5,1,4,5,4,5,5,5,5,5,5,Satisfied,869,M,37,First Class,4,2,4,3,2,1,4,28,34,Unsatisfied
870,Male,44,Returning,Business,Business,2184,39,42.0,2,2,2,3,2,4,2,3,1,1,4,3,4,3,Neutral or Dissatisfied,870,M,41,Economy,4,5,3,3,2,5,5,79,78,Satisfied
871,Male,25,Returning,Business,Business,2661,30,31.0,1,1,3,1,1,1,1,2,1,1,4,1,1,3,Neutral or Dissatisfied,871,F,74,Economy,2,5,4,4,3,5,3,101,34,Neutral
872,Male,43,Returning,Business,Business,309,0,0.0,4,4,1,3,4,1,4,2,4,2,1,1,1,1,Neutral or Dissatisfied,872,F,39,Business,5,2,5,5,1,1,4,12,29,Neutral
873,Female,35,Returning,Business,Business,3587,0,0.0,2,2,4,5,2,5,5,5,5,2,5,2,5,5,Satisfied,873,M,28,Business,1,5,4,3,4,5,5,46,79,Neutral
874,Male,20,First-time,Business,Business,134,66,67.0,0,0,4,0,3,3,3,3,3,3,5,0,3,5,Satisfied,874,F,36,Premium Economy,3,3,1,5,3,5,5,116,85,Unsatisfied
875,Female,31,Returning,Business,Business,229,0,0.0,5,5,1,2,5,3,2,2,2,2,3,2,2,4,Neutral or Dissatisfied,875,M,37,Economy,1,1,1,1,3,3,2,20,103,Unsatisfied
876,Female,20,First-time,Business,Economy,134,0,0.0,3,5,4,5,3,1,4,1,4,4,4,4,4,4,Neutral or Dissatisfied,876,F,38,Economy,5,3,5,2,4,2,2,16,5,Unsatisfied
877,Female,27,First-time,Business,Business,312,0,0.0,4,4,4,4,1,3,5,4,5,5,5,4,5,4,Satisfied,877,F,26,First Class,1,1,4,4,5,3,1,27,43,Satisfied
878,Female,37,First-time,Business,Business,312,0,0.0,4,4,5,4,1,5,2,2,2,2,4,4,2,5,Satisfied,878,F,71,Economy,1,5,1,2,5,2,4,69,57,Unsatisfied
879,Female,80,Returning,Business,Business,229,2,0.0,5,5,4,3,5,4,3,4,1,5,4,4,4,4,Neutral or Dissatisfied,879,M,58,First Class,3,3,2,3,2,3,5,51,44,Neutral
880,Male,43,Returning,Business,Business,2505,0,0.0,4,4,4,4,4,4,4,4,4,5,4,4,4,4,Satisfied,880,F,78,First Class,4,4,5,1,4,2,5,17,3,Neutral
881,Male,59,First-time,Business,Business,134,0,0.0,2,2,2,3,3,1,1,1,1,1,3,3,1,3,Neutral or Dissatisfied,881,M,58,First Class,3,4,1,5,2,5,4,117,118,Unsatisfied
882,Male,49,Returning,Business,Business,3474,0,0.0,4,4,4,4,4,4,5,4,4,2,4,4,4,4,Satisfied,882,F,29,Business,4,5,4,2,2,4,3,120,55,Neutral
883,Female,15,Returning,Business,Business,270,0,0.0,3,3,4,2,3,3,2,2,2,2,2,2,2,3,Neutral or Dissatisfied,883,M,24,Premium Economy,2,2,1,2,3,2,5,54,76,Neutral
884,Male,39,Returning,Business,Business,396,0,,3,5,5,4,3,3,4,3,3,3,3,3,3,3,Satisfied,884,M,34,Business,3,3,2,4,2,3,3,112,24,Unsatisfied
885,Female,45,Returning,Business,Business,3477,0,0.0,3,3,4,4,3,5,4,5,4,3,5,3,5,5,Satisfied,885,F,53,Economy,4,4,4,5,1,1,3,44,68,Unsatisfied
886,Male,47,Returning,Business,Business,2708,0,0.0,1,1,1,2,1,2,1,2,3,3,2,2,2,2,Neutral or Dissatisfied,886,F,74,Premium Economy,2,1,5,2,5,3,3,117,60,Satisfied
887,Female,41,Returning,Business,Business,3080,0,6.0,2,2,3,4,2,4,4,3,1,5,4,2,4,2,Neutral or Dissatisfied,887,F,77,Business,1,1,5,5,3,1,2,46,28,Satisfied
888,Male,42,Returning,Business,Business,134,0,1.0,3,3,1,3,3,4,4,4,3,4,4,4,4,4,Neutral or Dissatisfied,888,M,36,Business,2,5,4,2,1,5,4,102,54,Unsatisfied
889,Male,17,First-time,Business,Economy,309,0,0.0,1,2,2,2,3,3,5,2,2,2,4,2,2,3,Neutral or Dissatisfied,889,F,48,Business,1,3,5,4,4,1,2,105,73,Satisfied
890,Female,55,Returning,Business,Business,2431,0,0.0,2,2,4,3,2,2,4,2,4,3,2,1,2,1,Neutral or Dissatisfied,890,M,69,Economy,2,5,2,2,3,3,4,17,6,Neutral
891,Female,51,Returning,Business,Business,134,0,0.0,1,1,5,4,1,4,5,4,3,3,4,1,4,5,Satisfied,891,F,32,Business,1,5,2,5,3,1,4,34,82,Satisfied
892,Female,24,First-time,Business,Economy,113,20,6.0,2,2,2,2,4,4,3,5,3,3,4,2,3,4,Neutral or Dissatisfied,892,M,47,Business,1,5,1,5,2,5,1,119,81,Neutral
893,Female,33,First-time,Business,Business,102,8,43.0,1,1,1,1,4,1,2,3,2,2,4,1,2,4,Neutral or Dissatisfied,893,M,79,Business,1,3,3,1,3,2,5,57,98,Satisfied
894,Male,26,First-time,Business,Business,89,29,25.0,3,4,2,4,4,1,3,1,4,4,4,4,4,3,Neutral or Dissatisfied,894,M,69,Business,5,3,4,4,4,3,3,6,67,Unsatisfied
895,Male,53,Returning,Business,Business,2319,13,6.0,2,4,4,4,2,4,4,4,2,5,4,4,4,4,Neutral or Dissatisfied,895,M,70,Premium Economy,1,1,1,2,2,2,2,81,25,Satisfied
896,Female,39,Returning,Business,Business,1976,0,13.0,2,2,3,2,2,1,2,1,1,3,1,1,1,1,Neutral or Dissatisfied,896,F,52,Premium Economy,2,2,5,4,3,2,1,38,109,Unsatisfied
897,Female,16,First-time,Business,Economy,158,0,0.0,0,5,5,5,1,3,5,5,5,5,4,5,5,4,Satisfied,897,M,45,Economy,3,2,2,3,3,4,2,1,65,Unsatisfied
898,Female,40,First-time,Business,Business,247,19,15.0,3,3,3,3,4,2,4,1,4,4,4,2,4,4,Neutral or Dissatisfied,898,M,49,Economy,5,3,1,2,1,1,4,19,22,Unsatisfied
899,Male,36,Returning,Business,Business,3426,0,0.0,4,4,3,3,4,2,4,2,1,1,2,4,2,4,Neutral or Dissatisfied,899,M,29,Economy,3,1,4,5,4,3,2,111,46,Satisfied
900,Male,40,Returning,Business,Business,2582,0,2.0,4,4,2,2,4,1,2,1,1,1,1,1,1,1,Neutral or Dissatisfied,900,F,73,First Class,5,2,5,1,2,5,3,54,6,Satisfied
901,Female,18,First-time,Business,Economy,309,48,63.0,3,3,4,3,3,2,2,1,2,2,3,3,2,4,Neutral or Dissatisfied,901,F,73,Business,4,5,5,2,3,3,1,23,114,Satisfied
902,Male,47,First-time,Business,Business,113,0,0.0,1,1,2,1,3,1,1,3,4,4,3,1,4,4,Neutral or Dissatisfied,902,F,38,Economy,4,5,5,2,1,5,2,92,81,Satisfied
903,Female,24,First-time,Business,Business,89,0,0.0,3,3,4,3,2,3,2,4,5,5,3,3,5,2,Neutral or Dissatisfied,903,F,36,Business,2,3,5,2,4,1,4,50,1,Unsatisfied
904,Female,51,Returning,Business,Business,354,0,0.0,1,1,2,3,1,3,4,2,2,2,3,3,3,3,Neutral or Dissatisfied,904,M,42,Economy,5,5,3,5,4,3,2,101,64,Satisfied
905,Female,39,First-time,Business,Business,354,33,27.0,3,3,1,3,3,2,1,3,1,1,4,3,1,4,Neutral or Dissatisfied,905,F,79,Premium Economy,5,5,5,3,4,1,5,54,11,Unsatisfied
906,Female,42,Returning,Business,Business,247,0,0.0,4,4,1,3,4,3,3,3,1,5,3,3,3,3,Neutral or Dissatisfied,906,M,61,Business,2,4,3,5,4,2,1,6,53,Neutral
907,Male,18,First-time,Business,Economy,134,0,0.0,5,3,4,3,2,3,4,3,4,4,5,3,4,4,Neutral or Dissatisfied,907,M,71,Economy,4,1,4,5,2,2,3,45,3,Neutral
908,Female,37,First-time,Business,Business,270,0,0.0,2,2,3,2,4,3,5,1,5,5,4,2,5,4,Neutral or Dissatisfied,908,M,55,First Class,1,2,2,4,3,4,5,50,115,Satisfied
909,Female,60,Returning,Business,Business,2738,0,0.0,3,3,5,4,3,4,4,4,4,2,4,3,4,4,Satisfied,909,F,61,Economy,3,1,1,2,3,1,2,76,38,Satisfied
910,Male,35,Returning,Business,Business,89,0,2.0,3,3,1,4,3,1,4,1,4,4,1,2,1,2,Neutral or Dissatisfied,910,M,19,Economy,3,3,3,1,1,1,5,7,79,Neutral
911,Female,23,First-time,Business,Economy,282,34,30.0,4,1,2,1,4,4,4,1,4,4,3,1,4,3,Neutral or Dissatisfied,911,F,31,Business,1,5,5,4,1,1,3,4,60,Satisfied
912,Female,47,Returning,Business,Business,2728,0,0.0,1,1,4,4,1,5,4,5,4,3,5,1,5,5,Satisfied,912,F,21,Premium Economy,1,5,5,4,4,2,4,46,22,Neutral
913,Female,41,Returning,Business,Business,2743,0,0.0,3,3,3,5,3,5,4,5,5,3,5,3,5,5,Satisfied,913,F,76,Premium Economy,5,2,2,2,5,3,5,75,86,Satisfied
914,Male,77,First-time,Business,Business,270,0,5.0,1,1,2,4,3,2,4,2,2,4,2,2,2,2,Neutral or Dissatisfied,914,F,75,Economy,2,5,2,5,3,2,5,84,78,Unsatisfied
915,Female,24,First-time,Business,Economy,247,3,0.0,0,5,5,5,2,5,2,5,2,2,4,5,2,4,Satisfied,915,M,38,Business,3,4,5,5,4,3,5,10,54,Neutral
916,Female,61,First-time,Business,Business,247,0,0.0,5,5,3,5,3,4,4,4,4,4,4,5,4,4,Satisfied,916,M,53,Premium Economy,2,2,5,1,1,1,5,106,108,Satisfied
917,Female,56,Returning,Business,Business,3870,0,0.0,3,3,5,4,3,5,4,5,4,4,5,3,5,4,Satisfied,917,F,28,Premium Economy,1,2,3,3,5,3,1,96,15,Unsatisfied
918,Male,32,Returning,Business,Business,2702,1,2.0,5,4,3,4,5,2,4,4,4,4,3,4,4,4,Neutral or Dissatisfied,918,M,65,Business,3,5,3,1,4,4,3,23,15,Satisfied
919,Male,25,First-time,Business,Business,89,0,0.0,3,1,3,1,3,1,2,3,2,2,3,1,2,4,Neutral or Dissatisfied,919,F,62,First Class,3,4,4,2,1,2,3,47,34,Unsatisfied
920,Male,49,Returning,Business,Business,270,9,4.0,5,5,3,5,5,4,5,4,5,2,4,5,4,4,Satisfied,920,M,50,Premium Economy,5,2,5,5,3,1,3,56,33,Unsatisfied
921,Male,55,Returning,Business,Business,1568,0,0.0,5,5,1,4,5,2,4,2,1,3,2,2,2,2,Neutral or Dissatisfied,921,M,30,First Class,4,2,2,1,2,2,5,2,98,Unsatisfied
922,Female,60,Returning,Business,Business,309,0,2.0,4,3,1,3,4,3,3,3,4,1,3,3,3,3,Neutral or Dissatisfied,922,M,18,Economy,4,2,2,1,5,3,4,99,68,Satisfied
923,Male,43,Returning,Business,Business,2954,0,0.0,2,2,3,4,2,2,4,1,3,5,2,3,2,3,Neutral or Dissatisfied,923,F,59,Economy,3,4,3,2,3,3,1,98,26,Unsatisfied
924,Female,41,Returning,Business,Business,102,0,0.0,5,5,2,3,5,2,4,2,4,2,2,1,2,1,Neutral or Dissatisfied,924,F,72,Economy,4,2,1,2,1,4,3,22,30,Satisfied
925,Female,45,First-time,Business,Business,282,2,0.0,3,3,1,3,4,1,5,4,5,5,3,3,5,3,Neutral or Dissatisfied,925,M,80,Economy,4,4,4,5,1,3,3,26,92,Unsatisfied
926,Female,25,Returning,Business,Business,89,27,29.0,5,5,3,1,5,2,4,4,0,0,4,4,0,4,Neutral or Dissatisfied,926,M,23,Economy,1,1,4,4,4,5,5,117,93,Satisfied
927,Male,39,First-time,Business,Business,354,0,0.0,2,2,1,2,2,4,4,4,4,4,3,2,4,3,Neutral or Dissatisfied,927,M,37,Economy,4,3,4,5,2,4,1,21,22,Satisfied
928,Male,62,First-time,Business,Business,89,13,9.0,3,3,1,3,3,1,4,2,4,4,3,3,4,3,Neutral or Dissatisfied,928,M,40,Premium Economy,1,3,3,5,2,2,3,12,52,Unsatisfied
929,Male,34,Returning,Business,Business,158,0,0.0,4,4,3,4,4,5,4,5,3,5,5,4,5,5,Satisfied,929,M,59,Premium Economy,4,3,5,4,1,2,2,65,84,Neutral
930,Female,26,First-time,Business,Business,354,0,0.0,2,1,2,1,3,3,4,1,4,4,4,1,4,4,Neutral or Dissatisfied,930,M,75,Premium Economy,1,5,1,3,1,3,4,39,49,Unsatisfied
931,Female,57,Returning,Business,Business,164,29,39.0,2,2,2,3,2,2,2,2,1,5,2,2,2,2,Neutral or Dissatisfied,931,M,47,Economy,5,5,3,4,2,5,3,27,118,Neutral
932,Female,61,First-time,Business,Business,309,19,14.0,2,2,2,2,3,2,1,3,1,1,4,2,1,4,Neutral or Dissatisfied,932,M,47,Economy,5,1,3,4,4,1,3,103,12,Satisfied
933,Female,57,Returning,Business,Business,134,0,0.0,1,1,2,4,1,3,4,3,2,2,3,1,3,1,Neutral or Dissatisfied,933,F,18,Economy,3,1,2,5,4,1,4,84,72,Satisfied
934,Female,42,First-time,Business,Business,282,12,0.0,2,2,4,2,4,3,3,3,3,3,4,2,3,5,Neutral or Dissatisfied,934,M,35,Business,5,4,1,4,5,4,1,30,83,Unsatisfied
935,Male,24,Returning,Business,Business,2357,0,0.0,2,2,3,4,2,3,5,2,4,4,4,2,4,5,Satisfied,935,M,69,Premium Economy,5,3,5,5,2,2,5,109,3,Neutral
936,Male,44,Returning,Business,Business,2867,0,0.0,4,4,3,4,4,5,4,5,4,4,5,4,5,4,Satisfied,936,M,68,Business,5,4,4,4,5,3,4,15,40,Unsatisfied
937,Male,61,Returning,Business,Business,3504,127,124.0,5,5,1,4,5,2,3,2,3,3,2,2,2,2,Neutral or Dissatisfied,937,M,28,Economy,3,2,2,4,3,2,1,120,18,Unsatisfied
938,Female,56,Returning,Business,Business,3755,0,0.0,2,2,2,4,2,2,3,2,2,5,2,2,2,2,Neutral or Dissatisfied,938,F,48,Economy,3,5,2,5,1,2,3,64,89,Neutral
939,Female,17,First-time,Business,Business,229,0,0.0,3,3,3,3,3,4,2,5,2,2,3,3,2,3,Neutral or Dissatisfied,939,M,71,Economy,2,4,1,1,1,5,2,24,82,Satisfied
940,Male,39,First-time,Business,Business,247,0,0.0,1,1,4,1,1,5,1,4,1,1,5,1,1,4,Neutral or Dissatisfied,940,F,78,Premium Economy,2,2,5,2,1,2,2,97,110,Unsatisfied
941,Female,45,Returning,Business,Business,1749,0,0.0,5,5,3,4,5,2,4,2,3,5,2,2,2,2,Neutral or Dissatisfied,941,M,51,Premium Economy,2,5,5,4,5,3,3,43,44,Neutral
942,Male,46,Returning,Business,Business,309,0,0.0,5,5,5,4,5,4,4,4,4,2,4,5,4,4,Satisfied,942,M,26,Premium Economy,2,1,1,5,2,5,1,116,107,Neutral
943,Male,57,Returning,Business,Business,2491,0,0.0,3,3,5,4,3,4,5,5,3,5,4,3,4,4,Satisfied,943,M,18,First Class,1,4,5,4,2,3,2,49,83,Unsatisfied
944,Female,46,Returning,Business,Business,2605,0,0.0,4,4,3,3,4,2,4,2,3,2,2,2,2,2,Neutral or Dissatisfied,944,F,64,Premium Economy,2,1,2,1,2,5,1,73,112,Satisfied
945,Female,61,Returning,Business,Business,3093,0,0.0,1,1,4,4,1,3,4,3,4,4,3,3,3,3,Neutral or Dissatisfied,945,M,63,Economy,4,2,4,5,3,1,5,109,72,Neutral
946,Male,56,Returning,Business,Business,140,15,21.0,1,1,3,3,1,2,3,2,4,2,2,4,2,4,Neutral or Dissatisfied,946,F,74,Business,1,4,4,5,1,3,4,37,42,Unsatisfied
947,Female,45,Returning,Business,Business,2215,14,16.0,1,1,4,2,1,2,2,2,3,5,2,2,2,2,Neutral or Dissatisfied,947,M,26,First Class,5,3,3,2,2,1,1,4,59,Satisfied
948,Male,70,Returning,Business,Business,2237,0,0.0,1,1,2,1,1,1,1,1,3,2,1,2,1,2,Neutral or Dissatisfied,948,M,31,Premium Economy,5,5,4,4,3,3,1,75,13,Unsatisfied
949,Female,78,Returning,Business,Business,1800,26,20.0,4,4,1,3,4,3,3,4,2,5,3,1,3,1,Neutral or Dissatisfied,949,F,32,Economy,5,3,3,1,5,3,4,88,65,Unsatisfied
950,Male,36,First-time,Business,Business,354,0,0.0,2,2,1,2,1,3,1,1,1,1,1,2,1,2,Neutral or Dissatisfied,950,F,26,First Class,1,2,3,5,3,5,2,63,95,Satisfied
951,Female,44,Returning,Business,Business,3063,0,1.0,4,4,3,3,4,2,3,1,4,4,2,2,2,2,Neutral or Dissatisfied,951,M,66,First Class,1,3,1,3,3,5,5,5,117,Unsatisfied
952,Female,57,Returning,Business,Business,1583,0,0.0,0,0,3,5,3,4,4,4,4,4,4,0,4,4,Satisfied,952,M,65,Economy,5,4,2,5,3,3,4,14,111,Neutral
953,Male,56,Returning,Business,Business,89,0,0.0,4,4,3,4,4,1,4,2,1,1,1,3,1,3,Neutral or Dissatisfied,953,F,23,Economy,3,2,3,1,4,3,3,37,36,Satisfied
954,Female,56,Returning,Business,Business,2618,0,1.0,4,4,1,3,4,3,3,3,2,2,3,2,3,2,Neutral or Dissatisfied,954,M,50,Economy,1,5,3,5,2,2,2,45,85,Neutral
955,Female,35,Returning,Business,Business,134,161,171.0,1,1,3,2,1,1,3,2,3,3,2,2,3,2,Neutral or Dissatisfied,955,M,72,Premium Economy,3,2,5,1,1,1,1,16,101,Satisfied
956,Female,21,First-time,Business,Economy,89,0,0.0,4,0,3,0,3,2,4,2,4,4,3,1,4,3,Neutral or Dissatisfied,956,M,38,First Class,1,3,5,4,3,4,1,32,25,Unsatisfied
957,Female,17,Returning,Business,Business,312,0,0.0,2,2,4,4,2,5,4,3,4,4,4,2,4,5,Satisfied,957,F,30,Business,3,4,3,3,5,5,3,16,18,Satisfied
958,Male,56,Returning,Business,Business,1636,0,0.0,3,3,4,4,3,2,3,2,2,5,2,3,2,3,Neutral or Dissatisfied,958,F,49,Premium Economy,5,4,1,1,1,2,1,25,90,Satisfied
959,Female,74,Returning,Business,Business,102,31,34.0,4,4,2,4,4,4,4,4,2,5,4,4,4,4,Neutral or Dissatisfied,959,F,78,Business,3,3,2,4,4,4,4,26,14,Neutral
960,Male,48,Returning,Business,Business,102,0,0.0,4,0,4,4,2,2,4,2,3,5,2,0,2,2,Satisfied,960,F,36,Premium Economy,4,1,2,2,3,5,1,95,43,Satisfied
961,Male,33,First-time,Business,Business,354,4,0.0,4,4,4,4,3,3,2,2,2,2,4,4,2,3,Neutral or Dissatisfied,961,F,50,Premium Economy,5,2,1,1,2,4,4,82,70,Unsatisfied
962,Male,40,Returning,Business,Business,2556,0,0.0,5,5,2,4,5,1,4,1,1,1,1,1,1,1,Neutral or Dissatisfied,962,F,62,First Class,4,3,5,3,1,2,4,77,18,Unsatisfied
963,Male,60,Returning,Business,Business,3358,0,0.0,4,0,3,5,2,5,4,5,5,2,5,0,5,5,Satisfied,963,F,44,Premium Economy,1,4,3,3,1,2,4,34,26,Satisfied
964,Female,44,Returning,Business,Business,3308,0,0.0,1,1,3,4,1,3,4,3,4,1,3,1,3,1,Neutral or Dissatisfied,964,F,73,Premium Economy,1,2,2,3,5,5,5,81,58,Neutral
965,Male,27,First-time,Business,Business,140,0,0.0,1,1,1,1,4,3,3,4,3,3,3,2,3,3,Neutral or Dissatisfied,965,F,79,Premium Economy,1,2,1,1,3,3,3,52,119,Neutral
966,Male,17,Returning,Business,Business,2079,0,0.0,2,2,3,4,2,4,4,5,4,4,5,2,4,4,Satisfied,966,F,19,Business,2,5,4,1,3,3,1,6,71,Unsatisfied
967,Male,43,Returning,Business,Business,309,0,6.0,3,3,3,3,3,3,3,3,3,5,3,3,3,3,Neutral or Dissatisfied,967,F,55,Economy,1,1,5,3,2,1,1,97,113,Neutral
968,Male,57,Returning,Business,Business,309,0,0.0,3,3,2,3,3,3,3,3,2,1,3,3,3,3,Neutral or Dissatisfied,968,F,49,First Class,2,3,5,1,5,2,2,79,11,Satisfied
969,Female,66,First-time,Business,Business,396,195,295.0,3,3,2,2,3,4,2,4,2,3,4,3,3,4,Neutral or Dissatisfied,969,M,76,First Class,4,1,4,5,3,3,1,19,97,Satisfied
970,Male,57,Returning,Business,Business,89,5,4.0,2,2,3,4,2,5,4,5,4,2,5,2,5,4,Satisfied,970,M,40,Business,4,2,2,4,5,4,4,26,89,Neutral
971,Female,22,First-time,Business,Business,102,5,14.0,4,2,4,2,4,3,2,2,2,2,3,2,2,4,Neutral or Dissatisfied,971,F,53,Premium Economy,1,4,4,5,2,4,4,38,110,Unsatisfied
972,Male,44,Returning,Business,Business,3876,0,0.0,2,2,3,5,2,5,5,5,4,3,5,2,5,4,Satisfied,972,M,61,First Class,3,4,5,5,2,2,2,91,62,Unsatisfied
